periodo_bisemanal,lugar,lugarId,longitude_lugar,latitude_lugar,contratos_novos,tipo_moto
2025-10-W20,Mottu Jacarepaguá,248,-43.38651489999999,-22.9596678,12,Nova
2025-10-W20,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,2,Usada
2025-10-W20,Mottu Caldas Novas,262,-48.6234711,-17.7452315,1,Nova
2024-12-W26,Mottu Boituva,120,-47.673517,-23.2856668,1,Nova
2025-10-W21,Mottu Viamão,451,-51.0336219,-30.0830061,4,Nova
2026-01-W03,Mottu Itajaí,111,-48.6820452,-26.9133451,4,Semi-nova
2026-01-W03,Mottu Matão,273,-48.3598246,-21.60854,2,Semi-nova
2026-01-W03,Mottu Castanhal,365,-47.9371906,-1.2934534,1,Nova
2025-12-W25,Mottu Barueri,406,-46.88737090000001,-23.5376217,2,Nova
2025-12-W25,Mottu Cariacica,489,-40.3977994,-20.34272,13,Semi-nova
2026-01-W01,Mottu São Mateus,514,-46.4749112,-23.5945329,16,Nova
2025-10-W22,Mottu Cancún,107,-86.8215294,21.1768542,2,Usada
2025-02-W05,Mottu Ananindeua,122,-48.3808784,-1.3471502,4,Semi-nova
2025-10-W21,Mottu Itapipoca,357,-39.5764819,-3.4974159,9,Nova
2026-01-W02,Mottu Presidente Prudente,252,-51.3895305,-22.1344451,13,Semi-nova
2026-02-W04,Mottu Sumaré,410,-47.2340696,-22.8120022,11,Nova
2025-08-W16,Mottu Itu,98,-47.3089725,-23.2722455,3,Nova
2025-03-W06,Mottu Itabuna,116,-39.2906588,-14.8154373,36,Nova
2026-01-W02,Mottu Campos dos Goytacazes,285,-41.308633,-21.77516,1,Usada
2025-11-W23,Mottu Petrolina,309,-40.5028377,-9.383327,8,Semi-nova
2025-11-W23,Mottu Caucaia,458,-38.6156324,-3.7526848,12,Usada
2025-12-W26,Mottu Lorena,484,-45.1072046,-22.7348859,1,Usada
2025-08-W17,Mottu Piçarreira,183,-42.7586426,-5.061992,12,Usada
2025-12-W25,Mottu Votuporanga,542,-49.9901962,-20.4221749,9,Nova
2025-12-W25,Mottu Itabuna,116,-39.2906588,-14.8154373,16,Nova
2025-09-W19,Mottu Araçatuba,109,-50.4516739,-21.227716,18,Nova
2025-10-W21,Mottu Nova Iguaçu - PEP Motos,377,-43.4376618,-22.7577747,19,Nova
2026-01-W01,Mottu São Lourenço da Mata,320,-35.0400046,-8.0011023,5,Nova
2026-01-W01,Mottu Belford Roxo,447,-43.4131456,-22.7417979,10,Nova
2026-01-W01,Mottu Itapeva,425,-48.8811563,-23.9879268,3,Semi-nova
2026-01-W01,Mottu Votuporanga,542,-49.9901962,-20.4221749,4,Nova
2026-02-W04,Mottu Mérida,249,-89.65309320000001,20.9862862,19,Nova
2026-02-W04,Mottu Jaboatão dos Guararapes,554,-34.923914,-8.2183864,11,Nova
2026-03-W05,Mottu Bertioga,211,-46.0803699171158,-23.8012928109738,2,Nova
2025-10-W21,Mottu Camaçari,173,-38.3265349,-12.7028234,4,Usada
2025-10-W21,Mottu Castanhal,365,-47.9371906,-1.2934534,6,Usada
2024-01-W02,Mottu Mexico Guadalajara,47,-103.31507792883569,20.595217564717,2,Outros
2025-10-W22,Mottu Itapetininga,449,-48.0531441,-23.5924648,1,Nova
2025-09-W19,Mottu Lagarto,462,-37.6611946,-10.9297232,5,Nova
2025-06-W11,Mottu Jacarepaguá,248,-43.38651489999999,-22.9596678,10,Nova
2025-06-W11,Mottu Parnamirim,118,-35.26214050000001,-5.9073262,3,Usada
2026-02-W03,Mottu Cancún,107,-86.8215294,21.1768542,29,Nova
2025-12-W24,Mottu Ponta Grossa,319,-50.1975012,-25.0909745,1,Nova
2025-12-W24,Mottu Americana,533,-47.35990719999999,-22.755465,2,Semi-nova
2025-12-W24,Mottu Los Reyes,413,-98.97132933139802,19.35118865932061,10,Nova
2025-12-W24,Mottu Campos dos Goytacazes,285,-41.308633,-21.77516,3,Semi-nova
2025-12-W24,Mottu Patos,300,-37.279752,-7.025593,5,Nova
2025-06-W12,Mottu Itanhaém,325,-46.81312,-24.1917262,2,Nova
2026-01-W01,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,5,Usada
2025-07-W15,Mottu Santa Cruz do Capibaribe,344,-36.2046956,-7.9509244,1,Nova
2025-05-W10,Mottu Abreu e Lima,328,-34.9024441,-7.9076754,2,Nova
2025-11-W23,Mottu Cancún,107,-86.8215294,21.1768542,6,Semi-nova
2025-09-W20,Mottu Matão,273,-48.3598246,-21.60854,10,Nova
2025-01-W03,Mottu CDMX Cien Metros,85,-99.1507383881324,19.505780122172116,1,Nova
2026-01-W02,Mottu Nova Iguaçu,478,-43.4301659,-22.7650319,14,Semi-nova
2025-12-W26,Mottu Parnaíba,115,-41.7433568,-2.9196028,1,Semi-nova
2025-12-W26,Mottu Pelotas,203,-52.3373271,-31.7742644,1,Semi-nova
2025-11-W24,Mottu Ananindeua,122,-48.3808784,-1.3471502,32,Usada
2025-11-W24,Mottu Guadalajara Centro,113,-103.36324951349236,20.658141599503214,24,Nova
2026-02-W05,Mottu Itamaraju,303,-39.534563,-17.0273913,2,Nova
2025-11-W24,Mottu Itajubá,292,-45.4535953,-22.4299605,3,Nova
2025-11-W24,Mottu Araguaína,540,-48.1892369,-7.192984699999999,3,Nova
2025-11-W24,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,13,Usada
2025-08-W18,Mottu Atibaia,270,-46.565403,-23.1165566,1,Nova
2025-08-W18,Mottu Mérida,249,-89.65309320000001,20.9862862,1,Usada
2025-12-W24,Mottu Castanhal,365,-47.9371906,-1.2934534,1,Usada
2026-03-W05,Mottu Linhares,258,-40.0475241,-19.3904254,3,Usada
2026-03-W05,Mottu Três Lagoas,272,-51.688224,-20.7962452,4,Usada
2026-02-W05,Mottu Macaíba,573,-35.3499042,-5.8605211,2,Nova
2025-10-W22,Mottu Itapira,412,-46.8197923,-22.4278774,1,Nova
2025-04-W08,Mottu Betim,220,-44.1933601,-19.9660848,1,Nova
2025-09-W18,Mottu Atibaia,270,-46.565403,-23.1165566,1,Nova
2025-09-W18,Mottu Blumenau,356,-49.08405880000001,-26.8920532,24,Nova
2025-05-W09,Mottu Petrolina,309,-40.5028377,-9.383327,12,Nova
2025-10-W21,Mottu Cachoeiro de Itapemirim,505,-41.1280978,-20.8444091,3,Usada
2026-02-W04,Mottu Araraquara - Moto Ture,779,-48.1757193,-21.7850176,6,Nova
2025-11-W24,Mottu Ipatinga,55,-42.55526374,-19.45593409,2,Usada
2025-10-W22,Mottu Pelotas,203,-52.3373271,-31.7742644,2,Semi-nova
2025-10-W22,Mottu Tailândia,318,-48.9501481458016,-2.95851336005437,2,Semi-nova
2025-08-W17,Mottu Valparaíso,310,-47.985497,-16.060733,1,Usada
2025-11-W24,Mottu Itaquaquecetuba,423,-46.3402494,-23.4665328,7,Nova
2025-07-W15,Mottu Santa Bárbara - Bizelli Motos,182,-47.3807488,-22.7520308,2,Nova
2025-10-W21,Mottu Vitória,405,-40.3129523,-20.3089927,1,Semi-nova
2025-08-W16,Mottu Igarassu,322,-34.906269,-7.869675999999999,3,Nova
2026-01-W01,Mottu Mauá,177,-46.4473626,-23.6751585,4,Nova
2025-01-W01,Mottu Brotas,124,-48.12345,-22.2785184,1,Nova
2025-10-W20,Mottu Salinópolis,479,-47.35019639999999,-0.6232963000000001,3,Nova
2025-11-W22,Mottu Rio das Ostras,338,-41.924806,-22.5048776,1,Nova
2025-11-W22,Mottu Santa Maria,455,-53.8158063,-29.7005973,1,Semi-nova
2025-11-W22,Mottu Cachoeiro de Itapemirim,505,-41.1280978,-20.8444091,6,Nova
2024-11-W23,Mottu Parnamirim,118,-35.26214050000001,-5.9073262,1,Usada
2026-03-W06,Mottu Camaçari,173,-38.3265349,-12.7028234,4,Nova
2026-03-W06,Mottu Maracanaú,180,-38.5836855,-3.8404468,1,Nova
2026-03-W06,Mottu Parnamirim,118,-35.26214050000001,-5.9073262,4,Nova
2026-03-W06,Mottu São João de Meriti,314,-43.362295,-22.7817948,2,Nova
2026-03-W06,Mottu Palhoça,296,-48.6580545,-27.6348873,1,Semi-nova
2025-05-W09,Mottu Bragança Paulista,281,-46.546081,-22.9539627,2,Nova
2025-09-W19,Mottu Ponta Grossa,319,-50.1975012,-25.0909745,2,Semi-nova
2025-04-W09,Mottu Americana - Bicudo Motos,97,-47.3452417,-22.7449354,4,Nova
2026-02-W03,Mottu Jacundá,487,-49.1199482,-4.4395089,1,Nova
2026-02-W03,Mottu Santa Cruz do Sul,516,-52.43603330000001,-29.7204444,1,Nova
2026-02-W03,Mottu Guadalajara Centro,113,-103.36324951349236,20.658141599503214,12,Nova
2025-09-W18,Mottu Cianorte,229,-52.6292505,-23.669992,2,Nova
2024-10-W20,Mottu Mexico Guadalajara,47,-103.31507792883569,20.595217564717,1,Outros
2025-10-W22,Mottu Sinop,526,-55.5130393,-11.814819,1,Nova
2025-09-W18,Mottu Sobral,74,-40.34562064729332,-3.6994555083990392,2,Semi-nova
2025-11-W23,Mottu Votuporanga - GF Motos,217,-49.9667809,-20.4251399,1,Nova
2025-12-W26,Mottu Navegantes,288,-48.6483847,-26.9015728,1,Nova
2026-02-W03,Mottu Madureira,476,-43.3471243,-22.8829344,2,Semi-nova
2026-02-W03,Mottu Valparaíso,310,-47.985497,-16.060733,3,Usada
2025-08-W18,Mottu Duque de Caxias,469,-43.3044152,-22.7915257,1,Usada
2025-11-W24,Mottu Itabaiana,358,-37.4285187,-10.6835409,1,Nova
2025-12-W26,Mottu Cotia,181,-46.91109100000001,-23.6017621,2,Nova
2025-12-W26,Mottu Chapecó - RCC Motos,486,-52.60369739999999,-27.1054578,2,Nova
2025-12-W26,Mottu Itabuna,116,-39.2906588,-14.8154373,1,Usada
2025-11-W22,Mottu Bragança,238,-46.7823569,-1.064328,2,Usada
2025-11-W22,Mottu Eusébio,375,-38.4493216,-3.9050053,1,Nova
2025-11-W24,Mottu Andradas,445,-46.5760669,-22.0732261,2,Nova
2024-12-W27,Mottu Botucatu - JL Motos,112,-48.4493812,-22.8971671,1,Nova
2025-12-W25,Mottu Extremoz,572,-35.2909564,-5.7043253,1,Nova
2025-05-W10,Mottu Araçatuba,109,-50.4516739,-21.227716,1,Semi-nova
2025-09-W18,Mottu Iguatu,401,-39.2972811,-6.3567887,3,Nova
2025-11-W23,Mottu Matão,273,-48.3598246,-21.60854,19,Usada
2025-05-W10,Mottu Campo Largo,233,-49.3918849,-25.4610244,3,Nova
2025-05-W10,Mottu Cambé,226,-51.2817062,-23.2752394,2,Nova
2025-05-W10,Mottu Vitória de Santo Antão,250,-35.304595,-8.117414300000002,22,Nova
2025-08-W16,Mottu Estância,374,-37.4414444,-11.2646164,2,Nova
2025-08-W16,Mottu Barretos,209,-48.5645751,-20.5408513,16,Nova
2025-08-W16,Mottu Cabo Frio,283,-42.0483112,-22.8888454,19,Nova
2025-09-W20,Mottu Icoaraci,404,-48.4532355,-1.3183456,35,Nova
2025-09-W20,Mottu Lagarto,462,-37.6611946,-10.9297232,12,Nova
2025-07-W14,Mottu Americana - Bicudo Motos,97,-47.3452417,-22.7449354,8,Nova
2025-08-W16,Mottu Pelotas,203,-52.3373271,-31.7742644,8,Nova
2025-09-W19,Mottu Tatuí,119,-47.8429839,-23.3501799,10,Nova
2025-04-W08,Mottu Ananindeua,122,-48.3808784,-1.3471502,87,Nova
2025-07-W15,Mottu Piçarreira,183,-42.7586426,-5.061992,43,Nova
2025-07-W15,Mottu Petrolina,309,-40.5028377,-9.383327,29,Nova
2026-01-W02,Mottu Valparaíso,310,-47.985497,-16.060733,4,Usada
2026-01-W02,Mottu Aracati,274,-37.7735402,-4.5698606,2,Semi-nova
2025-07-W15,Mottu Araçatuba,109,-50.4516739,-21.227716,6,Semi-nova
2025-07-W15,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,5,Semi-nova
2025-10-W22,Mottu Votuporanga,542,-49.9901962,-20.4221749,2,Nova
2026-03-W05,Mottu Guaratinguetá,276,-45.1847258,-22.7907975,9,Nova
2026-03-W05,Mottu Piçarreira,183,-42.7586426,-5.061992,12,Semi-nova
2026-03-W05,Mottu Votuporanga,542,-49.9901962,-20.4221749,7,Semi-nova
2026-03-W05,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,6,Usada
2025-06-W13,Mottu Ilhéus,304,-39.0310408,-14.8334235,3,Nova
2025-05-W11,Mottu Jequié,271,-40.0720649,-13.8539274,15,Nova
2025-05-W11,Mottu Guaratinguetá,276,-45.1847258,-22.7907975,14,Nova
2025-10-W20,Mottu Maracanaú,180,-38.5836855,-3.8404468,44,Nova
2025-10-W20,Mottu Campos dos Goytacazes,285,-41.308633,-21.77516,4,Nova
2025-10-W20,Mottu Colatina,474,-40.6249599,-19.5171578,10,Nova
2025-10-W21,Mottu Bragança,238,-46.7823569,-1.064328,15,Nova
2025-10-W21,Mottu Guarapari,468,-40.49502074473068,-20.651749889355017,10,Nova
2025-12-W25,Mottu Lages,527,-50.3064328,-27.8114409,8,Nova
2025-12-W25,Mottu Santo Antônio de Jesus,307,-39.2540168,-12.9620456,13,Nova
2026-01-W01,Mottu São João de Meriti,314,-43.362295,-22.7817948,63,Nova
2026-01-W01,Mottu Vitória de Santo Antão,250,-35.304595,-8.117414300000002,8,Nova
2026-01-W01,Mottu Cancún - Bene Moto,567,-86.84177403655968,21.092773572761025,1,Nova
2026-02-W05,Mottu Itabuna,116,-39.2906588,-14.8154373,2,Nova
2026-02-W05,Mottu Volta Redonda,396,-44.1191871,-22.5065651,3,Semi-nova
2026-02-W05,Mottu Americana,533,-47.35990719999999,-22.755465,4,Nova
2025-02-W05,Mottu Ananindeua,122,-48.3808784,-1.3471502,45,Nova
2025-02-W03,Mottu Cotia,181,-46.91109100000001,-23.6017621,6,Nova
2025-10-W21,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,16,Usada
2025-08-W18,Mottu Ananindeua,122,-48.3808784,-1.3471502,11,Usada
2025-08-W18,Mottu Poços de Caldas - VMA Motos,298,-46.5944892,-21.7826867,6,Nova
2025-08-W18,Mottu Crato,295,-39.39295449999999,-7.225556,4,Nova
2025-08-W18,Mottu Camaçari,173,-38.3265349,-12.7028234,18,Nova
2026-01-W02,Mottu Quixadá,392,-39.0195832,-4.9668412,6,Nova
2026-02-W04,Mottu Ilhéus,304,-39.0310408,-14.8334235,1,Semi-nova
2024-11-W24,Mottu Mexico Guadalajara,47,-103.31507792883569,20.595217564717,22,Nova
2025-05-W11,Mottu Guarujá,210,-46.2540773,-23.9754262,6,Nova
2025-03-W06,Mottu Niterói,105,-43.0984724,-22.8812095,24,Nova
2025-06-W12,Mottu Abaetetuba,282,-48.8715347,-1.7253883,1,Semi-nova
2025-06-W12,Mottu Limeira,96,-47.4157532,-22.5608157,8,Nova
2025-06-W12,Mottu Senhor do Bonfim,355,-40.1824922,-10.4580255,5,Nova
2025-11-W23,Mottu Barreiras,259,-44.9728064,-12.1418617,8,Usada
2025-11-W23,Mottu Dourados,77,-54.80639619999999,-22.2367098,4,Nova
2025-08-W17,Mottu Volta Redonda,396,-44.1191871,-22.5065651,18,Nova
2025-07-W13,Mottu Crato,295,-39.39295449999999,-7.225556,2,Nova
2025-07-W13,Mottu Pindamonhangaba,311,-45.4534763,-22.9309286,2,Nova
2025-12-W26,Mottu Araraquara,188,-48.1791376,-21.7801746,9,Nova
2025-12-W26,Mottu Luziânia,264,-47.9587554,-16.2579162,2,Nova
2025-12-W26,Mottu Jaboatão dos Guararapes,554,-34.923914,-8.2183864,2,Semi-nova
2025-04-W09,Mottu Cancún,107,-86.8215294,21.1768542,3,Usada
2026-01-W01,Mottu Maracanaú,180,-38.5836855,-3.8404468,11,Nova
2026-01-W01,Mottu Edomex Coacalco,499,-99.07681559999999,19.6330446,22,Semi-nova
2025-12-W25,Mottu Arcoverde,349,-37.0650067,-8.4311963,5,Nova
2025-12-W25,Mottu Pelotas,203,-52.3373271,-31.7742644,13,Nova
2026-03-W05,Mottu Ji Paraná,416,-61.92942919999999,-10.8862538,5,Nova
2026-03-W05,Mottu Canoas,460,-51.1746266,-29.9403965,3,Nova
2026-03-W05,Mottu Campos dos Goytacazes,285,-41.308633,-21.77516,3,Usada
2026-01-W03,Mottu Santa Inês,545,-45.3885756,-3.6618876,1,Nova
2025-09-W19,Mottu Pindamonhangaba,311,-45.4534763,-22.9309286,8,Semi-nova
2026-01-W03,Mottu Tatuí,119,-47.8429839,-23.3501799,2,Nova
2025-06-W11,Mottu Porto Seguro,329,-39.0740837587514,-16.4245382185599,2,Nova
2025-03-W07,Mottu Carapicuíba,205,-46.8290359,-23.5580563,3,Nova
2026-02-W03,Mottu Araguaína,540,-48.1892369,-7.192984699999999,6,Nova
2025-03-W07,Mottu Aparecida de Goiânia,123,-49.2363542,-16.744765,5,Nova
2025-02-W03,Mottu Piçarreira,183,-42.7586426,-5.061992,2,Usada
2025-12-W24,Mottu Santa Maria,455,-53.8158063,-29.7005973,2,Nova
2025-02-W05,Mottu Betim,220,-44.1933601,-19.9660848,1,Nova
2026-01-W01,Mottu Santo Antônio de Jesus,307,-39.2540168,-12.9620456,4,Semi-nova
2025-05-W10,Mottu Atibaia,270,-46.565403,-23.1165566,2,Nova
2025-09-W20,Mottu Cariacica,489,-40.3977994,-20.34272,2,Usada
2025-05-W10,Mottu Abaetetuba,282,-48.8715347,-1.7253883,1,Usada
2025-10-W20,Mottu Araxá,254,-46.9468508,-19.5892564,3,Nova
2025-08-W17,Mottu Jacobina,352,-40.5161592,-11.1794406,1,Nova
2025-12-W26,Mottu Jequié,271,-40.0720649,-13.8539274,3,Usada
2025-12-W26,Mottu Guadalajara Centro,113,-103.36324951349236,20.658141599503214,4,Usada
2025-12-W26,Mottu Camocim,379,-40.8506599,-2.9031263,3,Nova
2025-12-W26,Mottu São Mateus,514,-46.4749112,-23.5945329,1,Semi-nova
2025-11-W24,Mottu Cancún,107,-86.8215294,21.1768542,19,Usada
2025-11-W24,Mottu Itabuna,116,-39.2906588,-14.8154373,14,Nova
2025-11-W24,Mottu Rio das Ostras,338,-41.924806,-22.5048776,8,Nova
2026-02-W05,Mottu Santa Bárbara - Bizelli Motos,182,-47.3807488,-22.7520308,1,Nova
2025-08-W18,Mottu Duque de Caxias - Bino Motors,368,-43.3233591,-22.7865594,3,Nova
2025-03-W06,Mottu Abaetetuba,282,-48.8715347,-1.7253883,1,Usada
2025-10-W22,Mottu Castanhal,365,-47.9371906,-1.2934534,1,Usada
2025-12-W24,Mottu Pindamonhangaba,311,-45.4534763,-22.9309286,1,Nova
2025-12-W24,Mottu Itapeva,425,-48.8811563,-23.9879268,2,Semi-nova
2025-12-W24,Mottu Vitória,405,-40.3129523,-20.3089927,1,Semi-nova
2025-12-W24,Mottu Cancún,107,-86.8215294,21.1768542,1,Semi-nova
2025-03-W05,Mottu Tatuí,119,-47.8429839,-23.3501799,2,Nova
2025-09-W18,Mottu Messejana,402,-38.4827516,-3.8372596,29,Nova
2025-09-W18,Mottu Santa Bárbara - Bizelli Motos,182,-47.3807488,-22.7520308,4,Nova
2025-04-W07,Mottu Parnamirim,118,-35.26214050000001,-5.9073262,26,Nova
2025-03-W07,Mottu Itajaí,111,-48.6820452,-26.9133451,1,Usada
2025-12-W26,Mottu Petrolina,309,-40.5028377,-9.383327,13,Nova
2025-05-W10,Mottu Bragança Paulista,281,-46.546081,-22.9539627,4,Nova
2026-03-W05,Mottu Betim,220,-44.1933601,-19.9660848,1,Nova
2025-06-W11,Mottu Cambé,226,-51.2817062,-23.2752394,1,Nova
2025-10-W21,Mottu Divinópolis,174,-44.887042,-20.1475955,2,Usada
2026-02-W04,Mottu Sepetiba,388,-43.6946549,-22.9850078,5,Nova
2025-10-W21,Mottu Barretos,209,-48.5645751,-20.5408513,1,Semi-nova
2025-07-W14,Mottu Jataí,263,-51.7195897,-17.8957254,1,Nova
2026-03-W05,Mottu Madureira,476,-43.3471243,-22.8829344,1,Usada
2026-01-W01,Mottu Chapecó,544,-52.6006818,-27.1082814,3,Usada
2025-05-W09,Mottu Salto,170,-47.2871771,-23.1988464,1,Nova
2025-05-W09,Mottu Palhoça,296,-48.6580545,-27.6348873,3,Nova
2025-05-W09,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,9,Nova
2025-05-W11,Mottu Fernandópolis,334,-50.2524636,-20.2743632,1,Nova
2025-10-W21,Mottu Cambé,226,-51.2817062,-23.2752394,1,Nova
2026-03-W05,Mottu Navegantes,288,-48.6483847,-26.9015728,3,Nova
2025-10-W20,Mottu Piçarreira,183,-42.7586426,-5.061992,1,Semi-nova
2025-11-W22,Mottu São Mateus - Garra Motos,470,-39.8609649,-18.72209,4,Nova
2025-11-W24,Mottu Saquarema,512,-42.393407901724466,-22.879575584399227,2,Nova
2026-03-W06,Mottu Itumbiara,537,-49.2155253,-18.4135423,1,Nova
2026-03-W06,Mottu Vila Leopoldina,477,-46.73993820067825,-23.522765519916486,1,Nova
2026-03-W06,Mottu Crato,295,-39.39295449999999,-7.225556,3,Semi-nova
2026-03-W06,Mottu Itapeva,425,-48.8811563,-23.9879268,3,Nova
2026-02-W03,Mottu Piçarreira,183,-42.7586426,-5.061992,16,Nova
2024-12-W27,Mottu Edomex Coacalco,499,-99.07681559999999,19.6330446,1,Usada
2026-02-W03,Mottu Santana de Parnaíba,419,-46.9138118,-23.4442959,3,Nova
2025-07-W16,Mottu Santo Antônio de Jesus,307,-39.2540168,-12.9620456,1,Semi-nova
2025-07-W16,Mottu Eusébio,375,-38.4493216,-3.9050053,3,Nova
2025-10-W20,Mottu São Mateus - Garra Motos,470,-39.8609649,-18.72209,1,Nova
2025-10-W20,Mottu Livramento de Nossa Senhora,345,-41.8419522,-13.652887,1,Nova
2026-02-W03,Mottu São João de Meriti,314,-43.362295,-22.7817948,1,Semi-nova
2025-11-W22,Mottu Edomex Coacalco,499,-99.07681559999999,19.6330446,3,Nova
2026-02-W04,Mottu Junqueirópolis,335,-51.438239,-21.513287,1,Nova
2025-09-W18,Mottu Jequié,271,-40.0720649,-13.8539274,1,Semi-nova
2025-05-W09,Mottu São José,305,-48.6250764,-27.5912763,1,Nova
2025-05-W09,Mottu Camaçari,173,-38.3265349,-12.7028234,1,Semi-nova
2025-07-W15,Mottu Arcoverde,349,-37.0650067,-8.4311963,1,Nova
2025-11-W24,Mottu Itajaí,111,-48.6820452,-26.9133451,1,Usada
2026-02-W04,Mottu Nova Iguaçu,478,-43.4301659,-22.7650319,3,Semi-nova
2025-11-W24,Mottu Poranga,467,-40.9206306,-4.7445623,1,Nova
2026-02-W04,Mottu Guarapuava,517,-51.4709791,-25.3836692,1,Nova
2025-12-W26,Mottu Caucaia,458,-38.6156324,-3.7526848,1,Usada
2025-12-W26,Mottu Nossa Senhora do Socorro - DS Motos,361,-37.0586032,-10.8563119,1,Nova
2025-06-W13,Mottu Vitória de Santo Antão,250,-35.304595,-8.117414300000002,1,Semi-nova
2025-11-W23,Mottu Suzano,187,-46.3071851,-23.5467218,11,Nova
2025-11-W23,Mottu Eunápolis,417,-39.5861931,-16.3726725,1,Semi-nova
2025-05-W10,Mottu Matão,273,-48.3598246,-21.60854,4,Nova
2025-05-W10,Mottu Pindamonhangaba,311,-45.4534763,-22.9309286,25,Nova
2025-05-W10,Mottu Linhares,258,-40.0475241,-19.3904254,27,Nova
2025-05-W10,Mottu Ipojuca,267,-35.011411,-8.435336,11,Nova
2025-09-W20,Mottu São João de Meriti,314,-43.362295,-22.7817948,14,Nova
2025-09-W20,Mottu Petrolina,309,-40.5028377,-9.383327,8,Nova
2025-07-W14,Mottu Igarassu,322,-34.906269,-7.869675999999999,5,Nova
2025-09-W19,Mottu Petrolina,309,-40.5028377,-9.383327,5,Usada
2026-01-W02,Mottu Sete Lagoas,372,-44.22583350000001,-19.469763,4,Nova
2026-01-W02,Mottu Ananindeua,122,-48.3808784,-1.3471502,36,Usada
2026-01-W02,Mottu Bragança,238,-46.7823569,-1.064328,2,Semi-nova
2026-01-W02,Mottu Itajaí,111,-48.6820452,-26.9133451,19,Usada
2025-07-W15,Mottu Magé,317,-43.1860756,-22.6069978,1,Semi-nova
2025-07-W15,Mottu Itajaí,111,-48.6820452,-26.9133451,9,Semi-nova
2025-02-W03,Mottu Itajaí,111,-48.6820452,-26.9133451,8,Nova
2025-07-W14,Mottu Piçarreira,183,-42.7586426,-5.061992,12,Usada
2025-07-W14,Mottu Senhor do Bonfim,355,-40.1824922,-10.4580255,4,Nova
2026-03-W05,Mottu Paranaguá,557,-48.5163377,-25.5267138,25,Nova
2026-03-W05,Mottu Nossa Senhora do Socorro - DS Motos,361,-37.0586032,-10.8563119,1,Nova
2025-06-W13,Mottu Eunápolis - Careca Motos,301,-39.579884,-16.371348,11,Nova
2025-06-W13,Mottu Niterói,105,-43.0984724,-22.8812095,1,Semi-nova
2025-05-W11,Mottu Ananindeua,122,-48.3808784,-1.3471502,92,Nova
2025-05-W11,Mottu Teixeira de Freitas,284,-39.7213338,-17.5363953,18,Nova
2025-05-W11,Mottu Piçarreira,183,-42.7586426,-5.061992,7,Usada
2025-04-W08,Mottu Tatuí,119,-47.8429839,-23.3501799,1,Nova
2025-04-W08,Mottu Jaraguá do Sul,286,-49.0718982,-26.478849,2,Nova
2025-10-W20,Mottu Ananindeua,122,-48.3808784,-1.3471502,4,Semi-nova
2025-10-W21,Mottu Suzano,187,-46.3071851,-23.5467218,8,Nova
2025-12-W25,Mottu Brusque,291,-48.8997664,-27.1417414,5,Nova
2025-12-W25,Mottu Cancún,107,-86.8215294,21.1768542,42,Nova
2025-12-W25,Mottu Colatina,474,-40.6249599,-19.5171578,16,Nova
2026-01-W01,Mottu Nova Iguaçu - PEP Motos,377,-43.4376618,-22.7577747,39,Nova
2025-10-W22,Mottu Messejana,402,-38.4827516,-3.8372596,5,Usada
2025-10-W22,Mottu Bragança Paulista,281,-46.546081,-22.9539627,3,Nova
2025-10-W22,Mottu Patos,300,-37.279752,-7.025593,5,Semi-nova
2025-10-W22,Mottu Campos dos Goytacazes,285,-41.308633,-21.77516,4,Usada
2026-02-W05,Mottu Bertioga,211,-46.0803699171158,-23.8012928109738,1,Nova
2025-10-W21,Mottu Vila Isabel,225,-43.2561787,-22.9171447,5,Semi-nova
2025-10-W21,Mottu Itapetininga,449,-48.0531441,-23.5924648,2,Semi-nova
2025-08-W18,Mottu Juiz de Fora,95,-43.3359161,-21.7691398,3,Nova
2025-08-W18,Mottu Cabo Frio,283,-42.0483112,-22.8888454,10,Nova
2026-01-W02,Mottu Ji Paraná,416,-61.92942919999999,-10.8862538,1,Nova
2026-02-W04,Mottu Leme,415,-47.3875432,-22.1991483,8,Nova
2025-08-W16,Mottu Valparaíso,310,-47.985497,-16.060733,1,Semi-nova
2025-05-W11,Mottu Mongaguá,323,-46.673477,-24.120386,3,Nova
2026-01-W02,Mottu Poços de Caldas - VMA Motos,298,-46.5944892,-21.7826867,2,Nova
2025-06-W12,Mottu Guarujá,210,-46.2540773,-23.9754262,5,Nova
2025-07-W14,Mottu São José,305,-48.6250764,-27.5912763,3,Nova
2025-06-W12,Mottu Camaçari,173,-38.3265349,-12.7028234,5,Semi-nova
2025-08-W17,Mottu Lins,242,-49.7561138,-21.6728681,8,Nova
2025-08-W17,Mottu Cabo Frio,283,-42.0483112,-22.8888454,50,Nova
2025-08-W17,Mottu Jacarepaguá,248,-43.38651489999999,-22.9596678,7,Semi-nova
2025-08-W17,Mottu Abreu e Lima,328,-34.9024441,-7.9076754,14,Nova
2025-07-W13,Mottu Botucatu - JL Motos,112,-48.4493812,-22.8971671,1,Nova
2025-12-W26,Mottu Pelotas,203,-52.3373271,-31.7742644,10,Nova
